Date,Equity_PnL_USD,Prev_MV_USD,Daily_Hedge_PnL_USD,Ret_Equity,Ret_Total,Equity_Cum_Return,Total_Cum_Return,Hedge_Cum_PnL_USD
2025-08-11,-54299.46806551689,11607449.445710568,0.0,-0.004677984454679903,-0.004677984454679903,-0.01780469779909677,0.02427207219427041,722404.1306648486
2025-08-12,29198.809250968996,12869809.510653062,0.0,0.0022687833278961515,0.0022687833278961515,-0.01557630947272537,0.02659592359489449,722404.1306648486
2025-08-13,166946.07404249304,12899707.995247971,0.0,0.012941849079373973,0.012941849079373973,-0.002836046639761003,0.03988197310356023,722404.1306648486
2025-08-14,-67930.55084452822,13066194.230615398,0.0,-0.005198954618733599,-0.005198954618733599,-0.008020256780717938,0.034475673916555705,722404.1306648486
2025-08-15,13394.34765766045,13006369.425755681,0.0,0.0010298298640615635,0.0010298298640615635,-0.006998686416606503,0.035541007859200224,722404.1306648486
2025-08-16,0.0,13019772.273413343,0.0,0.0,0.0,-0.006998686416606503,0.035541007859200224,722404.1306648486
2025-08-18,-125451.80878804781,13025239.540130934,0.0,-0.009631439667695104,-0.009631439667695104,-0.016562718658326925,0.0255672571185801,722404.1306648486
2025-08-19,-175125.8135338317,12902427.036547253,0.0,-0.013573090786545238,-0.013573090786545238,-0.02991100216085063,0.011647139630001524,722404.1306648486
2025-08-20,102022.88957381912,12229806.82241897,0.0,0.008342150538861882,0.008342150538861882,-0.02181837370478279,0.020086452361004037,722404.1306648486
2025-08-21,-100548.67387412503,12324807.210131332,0.0,-0.008158235026302987,-0.008158235026302987,-0.029798609310510482,0.011764347335495362,722404.1306648486
2025-08-22,233330.4895854598,12223343.156932034,0.0,0.019088925721040133,0.019088925721040133,-0.011278507029189089,0.031077841808979212,722404.1306648486
2025-08-23,0.0,13071525.546517495,0.0,0.0,0.0,-0.011278507029189089,0.031077841808979212,722404.1306648486
2025-08-25,51316.436615933715,13070593.560166966,0.0,0.00392609841165302,0.00392609841165302,-0.00739668914606928,0.0351259548859959,722404.1306648486
2025-08-26,-1530.6424621832302,14880644.374283299,0.0,-0.00010286130248690598,-0.00010286130248690598,-0.007498789615476564,0.03501948048203829,722404.1306648486
2025-08-27,20054.116868084384,14889885.230004512,0.0,0.0013468281694793364,0.0013468281694793364,-0.0061620610270883835,0.036413473874311375,722404.1306648486
2025-08-28,126609.35061766635,15666967.089812327,0.0,0.008081292945333109,0.008081292945333109,0.0018694344979377497,0.04478903476917995,722404.1306648486
2025-08-29,-4559.675486044311,14965634.288203783,0.0,-0.0003046763938123451,-0.0003046763938123451,0.001564188531564037,0.044470712213771746,722404.1306648486
2025-08-30,0.0,14961074.61271774,0.0,0.0,0.0,0.001564188531564037,0.044470712213771746,722404.1306648486
2025-09-01,439987.1832823717,14960217.582459316,0.0,0.029410480219101337,0.029410480219101337,0.031020672286531825,0.07518909743476554,722404.1306648486
2025-09-02,-23744.859326800404,15982134.043614872,0.0,-0.0014857126878050975,-0.0014857126878050975,0.02948887179232651,0.07359167535091693,722404.1306648486
2025-09-03,100579.86955468918,15577846.154194843,0.0,0.0064565966667737805,0.0064565966667737805,0.03613586621042164,0.08052342378346378,722404.1306648486
2025-09-04,-150277.4932305033,15226044.942716867,0.0,-0.009869765510076609,-0.009869765510076609,0.025909448174344707,0.0698589109625758,722404.1306648486
2025-09-05,145391.74533646525,15075903.402248533,0.0,0.009643982284655687,0.009643982284655687,0.03580330071819904,0.08017661134697995,722404.1306648486
2025-09-06,0.0,15975879.047551822,0.0,0.0,0.0,0.03580330071819904,0.08017661134697995,722404.1306648486
2025-09-08,239955.5989041196,15977416.75951045,0.0,0.015018422722264389,0.015018422722264389,0.05135943254550157,0.0963991603108918,722404.1306648486
2025-09-09,269500.58274103224,16221833.814723196,0.0,0.016613447395597728,0.016613447395597728,0.06882613717196162,0.11461413008529431,722404.1306648486
2025-09-10,-61753.01043960836,16893922.50992141,0.0,-0.0036553388002900007,-0.0036553388002900007,0.06491921552199287,0.11053983780824206,722404.1306648486
2025-09-11,133235.4697953445,16830233.960373655,0.0,0.007916435987107721,0.007916435987107721,0.07334958032311367,0.11933135534538408,722404.1306648486
2025-09-12,218613.03081737197,17480229.59134917,0.0,0.0125063020296691,0.0125063020296691,0.0867732143580533,0.13333005134661247,722404.1306648486
2025-09-13,0.0,18457539.222166542,0.0,0.0,0.0,0.0867732143580533,0.13333005134661247,722404.1306648486
2025-09-15,253168.6277953127,18465690.58845297,0.0,0.013710217150157656,0.013710217150157656,0.1016731111198772,0.14886825245337398,722404.1306648486
2025-09-16,36485.7508247878,17356591.343723744,0.0,0.002102126512184161,0.002102126512184161,0.10398896737452268,0.15128331886586288,722404.1306648486
2025-09-17,240312.5098820436,17005316.521712407,0.0,0.01413161052163965,0.01413161052163965,0.1195901094816465,0.16755280632813574,722404.1306648486
2025-09-18,113505.09438469415,13847533.25770663,0.0,0.008196773553262612,0.008196773553262612,0.1287671360815401,0.17712297229308382,722404.1306648486
2025-09-19,56657.55009954137,13960937.005162423,0.0,0.004058291365299531,0.004058291365299531,0.13334800200333374,0.18190008028743665,722404.1306648486
2025-09-20,0.0,14954260.333536476,0.0,0.0,0.0,0.13334800200333374,0.18190008028743665,722404.1306648486
2025-09-22,-19864.305782798605,14956698.21285528,0.0,-0.001328121053196436,-0.001328121053196436,0.13184277866127503,0.18033037390803242,722404.1306648486
2025-09-23,-41222.96357848194,14941495.026442504,0.0,-0.00275895842454374,-0.00275895842454374,0.1287200714918284,0.17707389147919406,722404.1306648486
2025-09-24,238537.24110532334,14894716.506752314,0.0,0.016014889642054334,0.016014889642054334,0.1467963988735419,0.1959245999517769,722404.1306648486
2025-09-25,64579.76813133337,15131054.928920247,0.0,0.004268028133841543,0.004268028133841543,0.15169095816772238,0.20102883979032438,722404.1306648486
2025-09-26,-229525.88367040927,15191072.94141968,0.0,-0.015109260850468865,-0.015109260850468865,0.13428975906163987,0.18288218176099647,722404.1306648486
2025-09-27,0.0,14961553.85774927,0.0,0.0,0.0,0.13428975906163987,0.18288218176099647,722404.1306648486
2025-09-29,179107.55674855682,14963621.808368308,0.0,0.011969532446241864,0.011969532446241864,0.14786667713616808,0.1970407284156661,722404.1306648486
2025-09-30,106606.30741426362,15475173.467482217,0.0,0.006888860253377714,0.006888860253377714,0.15577417026446816,0.20528697471132307,722404.1306648486
2025-10-01,73877.79999999964,14543149.320314243,0.0,0.005079903834639533,0.005079903834639533,0.16164539190397198,0.21140971663600028,722404.1306648486
2025-10-02,196572.02961054043,13551163.594433004,0.0,0.014505915174051533,0.014505915174051533,0.17849612142125904,0.228982323226544,722404.1306648486
2025-10-03,-34237.700754542195,13746257.715773638,0.0,-0.0024906924824532363,-0.0024906924824532363,0.17556084999103483,0.22592130619301565,722404.1306648486
2025-10-04,0.0,13712023.415019095,0.0,0.0,0.0,0.17556084999103483,0.22592130619301565,722404.1306648486
2025-10-06,-35817.433748815485,13713385.576255469,0.0,-0.0026118593070724168,-0.0026118593070724168,0.17249045044395572,0.22271937221969695,722404.1306648486
2025-10-07,-34286.99999999984,13676038.277194358,0.0,-0.0025070857001896186,-0.0025070857001896186,0.1695509164020388,0.21965390996626,722404.1306648486
2025-10-08,21013.24175842325,13641229.070980508,0.0,0.0015404214421650244,0.0015404214421650244,0.17135251771136817,0.22153269100119255,722404.1306648486
2025-10-09,-84219.24522925705,13663792.51070995,0.0,-0.006163680044412585,-0.006163680044412585,0.16413267557297817,0.2140035543300709,722404.1306648486
2025-10-10,-406374.11271385604,13578904.253900593,0.0,-0.029926870763310926,-0.029926870763310926,0.12929382743975837,0.17767222685343476,722404.1306648486
2025-10-11,0.0,14986490.141186738,0.0,0.0,0.0,0.12929382743975837,0.17767222685343476,722404.1306648486
2025-10-13,9665.647789103556,14986490.141186738,0.0,0.0006449574048388997,0.0006449574048388997,0.13002217385600434,0.1784317752766169,722404.1306648486
2025-10-14,-173119.663758766,14928085.470460484,-4855.543739645183,-0.011596910005729343,-0.01192217232749547,0.11691740840131759,0.16438230857557268,717548.5869252034
2025-10-15,237667.0805825266,12414168.689125719,-12953.036038337163,0.01914482447710839,0.018101417031736435,0.13830059614058765,0.1854592783274751,704595.5508868663
2025-10-16,-13785.600308513662,13393023.674651414,7532.807256912589,-0.0010293120241850438,-0.00046686940929071543,0.13712892964984325,0.18490582365446406,712128.3581437789
2025-10-17,-223970.54538177993,12580142.444177093,-12410.90566185457,-0.0178034983606603,-0.018790045668604267,0.11688405661496293,0.16264138911500137,699717.4524819243
2025-10-18,0.0,12356180.398795312,0.0,0.0,0.0,0.11688405661496293,0.16264138911500137,699717.4524819243
2025-10-20,281922.6726542845,12354672.364250306,-25502.10478611858,0.022819113639149253,0.02075494681754159,0.14237036082461385,0.1867719493139559,674215.3476958057
2025-10-21,-41947.05297986411,12636746.274770102,816.47274006041,-0.00331945043983462,-0.0032548394456508923,0.13857831902792062,0.18290919716033693,675031.8204358661
2025-10-22,-233130.2755075212,12587249.342285432,20223.397121415568,-0.018521145420099572,-0.016914488034400748,0.11749054440903195,0.1629008936991858,695255.2175572817
2025-10-23,119620.23745707901,13096216.361129496,-17297.157143250926,0.0091339539725474,0.007813178821444207,0.127697651606421,0.17198684633327477,677958.0604140308
2025-10-24,195398.78916625542,13211713.047645379,-20630.765060976923,0.01478981480006333,0.013228263698659882,0.14437609102414628,0.18749019738793193,657327.2953530538
2025-10-25,0.0,13407110.136811633,0.0,0.0,0.0,0.14437609102414628,0.18749019738793193,657327.2953530538
2025-10-27,231925.0908403973,13406626.407094808,-36315.5125464909,0.017299287963873013,0.014590514597347882,0.16417298256174417,0.20481629044712824,621011.782806563
2025-10-28,-39829.97773187234,13641783.894037027,-15743.118626682724,-0.002919704493287162,-0.004073741146335463,0.16077394147359514,0.19990818075095862,605268.6641798803
2025-10-29,-70209.63466720044,13630563.255486326,-8113.866517325703,-0.005150897534549127,-0.0057461676173213745,0.15479491384028998,0.19301330721896837,597154.7976625545
2025-10-30,-89395.63864180542,14230157.730533602,30685.770956899367,-0.006282125633083426,-0.004125735553790278,0.14754034711109965,0.18809124980123015,627840.5686194539
2025-10-31,-91796.95819119841,14982203.293429948,-9044.278748440282,-0.006127066653237415,-0.006730734790113278,0.14050929091707087,0.1800945226923638,618796.2898710136
2025-11-01,0.0,14890404.63523875,0.0,0.0,0.0,0.14050929091707087,0.1800945226923638,618796.2898710136
2025-11-03,-181290.03322841512,14887837.951425474,-8247.839877201804,-0.012177055783379014,-0.012731054282295512,0.12662124566011168,0.16507067526572783,610548.4499938118
2025-11-04,-427330.4085105242,15572428.01707284,42115.35947839942,-0.027441475924115385,-0.024736993396906,0.09570509587173293,0.1362503296647506,652663.8094722112
2025-11-05,123812.37222412151,15150370.748345766,-14082.138736968547,0.008172233820590846,0.007242742458902146,0.10465945411360966,0.1444798981713551,638581.6707352427
2025-11-06,-30929.019003640587,15268265.242961254,39822.81897349154,-0.002025706163173909,0.0005825023228458152,0.10242173864920345,0.14514656037049023,678404.4897087342
2025-11-07,-82171.55216642693,15248689.35526607,6272.042162355115,-0.005388761633999012,-0.004977444830552617,0.0964810506794842,0.13944665654334898,684676.5318710894
2025-11-08,0.0,15572463.483099645,0.0,0.0,0.0,0.0964810506794842,0.13944665654334898,684676.5318710894
2025-11-10,213978.35448708173,15562775.418675076,-25144.621733149932,0.013749369809083745,0.012133679737313077,0.11155697413392929,0.15327233735159806,659531.9101379394
2025-11-11,-49366.2168045951,15775700.055308992,0.0,-0.003129256808352026,-0.003129256808352026,0.10807862690474956,0.14966345203805642,659531.9101379394
2025-11-12,15861.809001161284,18035787.97980423,0.0,0.0008794630441942829,0.0008794630441942829,0.10905314110717379,0.15067453855738466,659531.9101379394
